what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448743976929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448743981828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448744002630
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448744008809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1448744022614
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448744023673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1448744028056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448744029720
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448744031396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448744036553
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448744037915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448744037974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448744042940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448744057855
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448744062334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448744073793
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448744079927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448744082837
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448744084610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448744084672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448744089622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448744108623
