what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1448133922952
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1448133922980
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1448133942335
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1448133942362
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1448133942404
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1448133942466
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1448133942494
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1448133942583
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1448133942585
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1448133942801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448133967602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448133995581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448134114016
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448134115477
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1448134115494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448134129786
started,bundle,org.eclipse.jst.ejb.ui,1.1.601.v201201261600,"org.eclipse.jst.ejb.ui",1448134132602
started,bundle,org.eclipse.wst.common.environment,1.0.400.v200912181832,"org.eclipse.wst.common.environment",1448134132648
started,bundle,org.eclipse.emf.codegen,2.6.0.v20120130-0943,"org.eclipse.emf.codegen",1448134142121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1448134142224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448134142271
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448134142369
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448134142458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448134150721
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448134152481
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448134157089
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448134162850
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448134162850
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448134164122
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448134165315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448134181968
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1448134191244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448134191292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448134340800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448134962172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448135022923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448136987371
started,bundle,org.eclipse.datatools.connectivity,1.2.4.v201202041105,"org.eclipse.datatools.connectivity",1448137003484
started,bundle,org.eclipse.datatools.connectivity.ui,1.2.2.v201111190813,"org.eclipse.datatools.connectivity.ui",1448137003487
started,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.ui.dse",1448137003488
started,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201105270214,"org.eclipse.datatools.enablement.ingres.ui",1448137003519
started,bundle,org.eclipse.datatools.connectivity.sqm.core,1.2.4.v201201131116,"org.eclipse.datatools.connectivity.sqm.core",1448137003743
started,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.2.1.v20110926045,"org.eclipse.datatools.connectivity.sqm.core.ui",1448137003748
opened,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1448137003816
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1448137003862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1448137003862
started,bundle,org.eclipse.datatools.connectivity.oda.design.ui,3.2.6.v201112151316,"org.eclipse.datatools.connectivity.oda.design.ui",1448137026064
started,bundle,org.eclipse.datatools.connectivity.oda.profile,3.2.7.v201112290953,"org.eclipse.datatools.connectivity.oda.profile",1448137027760
started,bundle,org.eclipse.datatools.enablement.ibm.db2.luw.ui,1.0.2.v201108130630,"org.eclipse.datatools.enablement.ibm.db2.luw.ui",1448137027863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448137027923
started,bundle,org.eclipse.datatools.enablement.mysql.ui,1.0.0.v201109022331,"org.eclipse.datatools.enablement.mysql.ui",1448137033670
started,bundle,org.eclipse.datatools.connectivity.apache.derby,1.0.102.v201107221459,"org.eclipse.datatools.connectivity.apache.derby",1448137082276
started,bundle,org.eclipse.datatools.enablement.msft.sqlserver,1.0.1.v201107221504,"org.eclipse.datatools.enablement.msft.sqlserver",1448137082280
started,bundle,org.eclipse.datatools.enablement.sqlite,1.0.0.v201002041100,"org.eclipse.datatools.enablement.sqlite",1448137082284
started,bundle,org.eclipse.datatools.enablement.sybase.asa,1.0.1.v201107221507,"org.eclipse.datatools.enablement.sybase.asa",1448137082301
started,bundle,org.eclipse.datatools.enablement.sybase.ase,1.0.2.v201201131122,"org.eclipse.datatools.enablement.sybase.ase",1448137082316
started,bundle,org.eclipse.datatools.modelbase.sql,1.0.5.v201110151330,"org.eclipse.datatools.modelbase.sql",1448137084757
started,bundle,org.eclipse.datatools.connectivity.apache.derby.ui,1.0.3.v201107221459,"org.eclipse.datatools.connectivity.apache.derby.ui",1448138800762
started,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.0.1.v201107221459,"org.eclipse.datatools.connectivity.db.generic.ui",1448138800773
started,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.0.0.v201108120600,"org.eclipse.datatools.enablement.hsqldb.ui",1448138800775
started,bundle,org.eclipse.datatools.enablement.ibm.ui,1.0.0.v201107221502,"org.eclipse.datatools.enablement.ibm.ui",1448138800791
started,bundle,org.eclipse.datatools.enablement.ibm.db2.iseries.ui,1.0.1.v201108130630,"org.eclipse.datatools.enablement.ibm.db2.iseries.ui",1448138800791
started,bundle,org.eclipse.datatools.enablement.ibm.db2.zseries.ui,1.0.1.v201108130630,"org.eclipse.datatools.enablement.ibm.db2.zseries.ui",1448138800799
started,bundle,org.eclipse.datatools.enablement.ibm.informix.ui,1.0.2.v201108130630,"org.eclipse.datatools.enablement.ibm.informix.ui",1448138800801
started,bundle,org.eclipse.datatools.enablement.msft.sqlserver.ui,1.0.2.v201201131118,"org.eclipse.datatools.enablement.msft.sqlserver.ui",1448138800805
started,bundle,org.eclipse.datatools.enablement.oracle.ui,1.0.3.v201201131121,"org.eclipse.datatools.enablement.oracle.ui",1448138800810
started,bundle,org.eclipse.datatools.enablement.postgresql.ui,1.0.0.v201107221506,"org.eclipse.datatools.enablement.postgresql.ui",1448138800813
started,bundle,org.eclipse.datatools.enablement.sap.maxdb.ui,1.0.0.v201107221507,"org.eclipse.datatools.enablement.sap.maxdb.ui",1448138800815
started,bundle,org.eclipse.datatools.enablement.sqlite.ui,1.0.0.v201107221507,"org.eclipse.datatools.enablement.sqlite.ui",1448138800816
started,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.0.1.v200906111204,"org.eclipse.datatools.enablement.sybase.asa.ui",1448138800821
started,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.0.1.v200906020900,"org.eclipse.datatools.enablement.sybase.ase.ui",1448138800827
started,bundle,org.eclipse.datatools.enablement.mysql,1.0.2.v201109022323,"org.eclipse.datatools.enablement.mysql",1448138808980
started,bundle,org.eclipse.datatools.enablement.ibm.db2.iseries,1.0.2.v201107221502,"org.eclipse.datatools.enablement.ibm.db2.iseries",1448138828960
started,bundle,org.eclipse.datatools.enablement.ibm.db2.luw,1.0.2.v201107221502,"org.eclipse.datatools.enablement.ibm.db2.luw",1448138828962
started,bundle,org.eclipse.datatools.enablement.ibm.db2.zseries,1.0.2.v201107221502,"org.eclipse.datatools.enablement.ibm.db2.zseries",1448138828963
started,bundle,org.eclipse.datatools.enablement.ingres,1.0.0.v200906111150,"org.eclipse.datatools.enablement.ingres",1448138829000
started,bundle,org.eclipse.datatools.enablement.postgresql,1.1.0.v201110070445,"org.eclipse.datatools.enablement.postgresql",1448138829002
started,bundle,org.eclipse.datatools.enablement.sybase,1.0.1.v201107221507,"org.eclipse.datatools.enablement.sybase",1448138829017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448138829285
started,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.1.100.v201107221459,"org.eclipse.datatools.connectivity.sqm.server.ui",1448138829667
started,bundle,org.eclipse.datatools.enablement.sybase.asa.models,1.0.0.v201107221507,"org.eclipse.datatools.enablement.sybase.asa.models",1448138829779
started,bundle,org.eclipse.datatools.enablement.sybase.ase.models,1.0.1.v201010140307,"org.eclipse.datatools.enablement.sybase.ase.models",1448138829810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448138883125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448138929586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448138932087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448138967663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448138975982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448139370746
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448139370762
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448139373964
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1448139376050
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448139379252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448139411421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448139464476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448139574148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448139574368
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1448139588687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1448140196551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1448140199058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1448140203732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1448140210108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1448140255151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1448140276522
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448140490581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448140492949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448140660518
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448140664654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448140698116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448140698294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448140721943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448140731695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448140752327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448140756849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448140810443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448140840481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448140864850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448140880835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448140890468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448140986238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448140995719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448141042511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448141106236
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448141116531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448141121467
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1448141123653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448141123742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448141123768
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448141125033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448141125078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448141129855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448141141193
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448141215853
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448141237879
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448141243689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448141247295
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448141248505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448141248569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448141253308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448141265247
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448141301690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448141314828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448141320827
