what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1448655949806
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1448655949874
os,sysinfo,,,"linux",1448655949877
arch,sysinfo,,,"x86",1448655949877
ws,sysinfo,,,"gtk",1448655949877
locale,sysinfo,,,"en_US",1448655949877
processors,sysinfo,,,"4",1448655949877
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1448655949877
java.runtime.version,sysinfo,,,"1.8.0_60-b27",1448655949877
java.specification.name,sysinfo,,,"Java Platform API Specification",1448655949877
java.specification.vendor,sysinfo,,,"Oracle Corporation",1448655949877
java.specification.version,sysinfo,,,"1.8",1448655949877
java.vendor,sysinfo,,,"Oracle Corporation",1448655949877
java.version,sysinfo,,,"1.8.0_60",1448655949877
java.vm.info,sysinfo,,,"mixed mode",1448655949877
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1448655949877
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1448655949877
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1448655949877
java.vm.specification.version,sysinfo,,,"1.8",1448655949877
java.vm.vendor,sysinfo,,,"Oracle Corporation",1448655949877
java.vm.version,sysinfo,,,"25.60-b23",1448655949877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448655950042
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1448655950198
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1448655950281
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1448655950290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448655950405
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1448655950407
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1448655950530
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1448655950579
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1448655950795
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1448655950968
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1448655951158
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1448655951172
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1448655951299
error,log,,,"Unhandled event loop exception",1448655951337
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448655991312
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448655991396
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448655992283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448655996380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448656148267
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448656235056
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448656235126
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1448656235761
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1448656236791
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1448656236812
