what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1448081181992
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1448081182016
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1448081182016
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1448081182017
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1448081182017
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1448081182017
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1448081182018
os,sysinfo,,,"linux",1448081182021
arch,sysinfo,,,"x86",1448081182021
ws,sysinfo,,,"gtk",1448081182021
locale,sysinfo,,,"en_US",1448081182021
processors,sysinfo,,,"4",1448081182021
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1448081182021
java.runtime.version,sysinfo,,,"1.8.0_60-b27",1448081182021
java.specification.name,sysinfo,,,"Java Platform API Specification",1448081182021
java.specification.vendor,sysinfo,,,"Oracle Corporation",1448081182021
java.specification.version,sysinfo,,,"1.8",1448081182021
java.vendor,sysinfo,,,"Oracle Corporation",1448081182021
java.version,sysinfo,,,"1.8.0_60",1448081182021
java.vm.info,sysinfo,,,"mixed mode",1448081182021
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1448081182021
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1448081182021
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1448081182021
java.vm.specification.version,sysinfo,,,"1.8",1448081182021
java.vm.vendor,sysinfo,,,"Oracle Corporation",1448081182021
java.vm.version,sysinfo,,,"25.60-b23",1448081182021
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1448081182359
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1448081182373
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1448081182377
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1448081182378
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1448081182389
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1448081182396
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1448081182398
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1448081182415
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1448081182446
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1448081182448
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1448081182453
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448081185248
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1448081185259
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1448081185262
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.505.v201202020200,"org.eclipse.jst.j2ee.ejb",1448081185275
started,bundle,org.eclipse.jst.j2ee.jca,1.1.501.v201111030500,"org.eclipse.jst.j2ee.jca",1448081185280
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1448081185287
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1448081185289
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1448081196394
started,bundle,org.eclipse.jst.ejb.ui,1.1.601.v201201261600,"org.eclipse.jst.ejb.ui",1448081199503
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1448081199567
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1448081199568
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448081199664
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1448081199696
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1448081199759
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448081200714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081213133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081238324
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448081239974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081265994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081271682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081273459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081278487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081283538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081292884
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1448081295168
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1448081295172
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1448081295175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081332499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081353050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081364753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081382634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081417840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081438005
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1448081479811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081479847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081483687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081487898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081585869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081594543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081608788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081618682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081708300
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1448081761066
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1448081761067
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1448081761079
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1448081761081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081761268
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1448081775446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081775526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081778148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081862770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081867625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081888529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448081893619
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448081902289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081906791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448081945951
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1448081946241
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1448081946242
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448081963125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448082016437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448082021743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448082032620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448082773584
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448082780776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448082786848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448082827560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448082829148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083034841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083035939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083228131
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448083231295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083266437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083311046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448083330342
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448083332447
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1448083336907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083336948
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448083339338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083339407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083345059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083374116
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448083389048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083389977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083413884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083428112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083474424
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448083480290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083480438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083513196
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448083513247
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448083525771
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448083569373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083582378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083592400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448083610027
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448083611675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083618145
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448083620481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083620548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083625302
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1448083630433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083633654
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448083635283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448083638268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448083638932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083647880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083770668
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448083775588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083778439
started,bundle,org.eclipse.wst.common.environment,1.0.400.v200912181832,"org.eclipse.wst.common.environment",1448083786100
started,bundle,org.eclipse.emf.codegen,2.6.0.v20120130-0943,"org.eclipse.emf.codegen",1448083808147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1448083808247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083808329
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448083808438
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448083808539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083829963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083832533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083865689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083869684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083873665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083886827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448083912339
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448083913735
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1448083932580
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1448083932603
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1448083932610
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1448083932635
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1448083932639
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1448083932669
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1448083932671
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1448083932838
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1448083935106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083951393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448083967156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448084007512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448084014652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448084017482
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448084020222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448084024944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448084029451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448084033702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448084035863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448084042301
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448084044093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448084044167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448084048868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448084067961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448084070643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448085177675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448085249457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448085379359
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1448085387760
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1448085387779
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1448085387847
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1448085387851
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1448085387900
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1448085387903
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1448085387918
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1448085387933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448085388212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448085395384
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1448085395569
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1448085395733
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1448085395735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448085406039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448085443000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1448085451594
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1448085452111
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1448085452118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448085459633
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1448085462956
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448085468405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448085469837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448085481085
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1448085481135
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1448085481932
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448085499386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448085499536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448085526870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448085552420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448085602746
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448085605467
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1448085610687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448085620210
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448085621842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448085701245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448085724337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448085759013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448085759262
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1448085776036
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448085799894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448085806166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448085963552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085971343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085972255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085972579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085972816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085973086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085973288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085973564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085973860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085974162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085974605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085974943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085975234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085975472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085975786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085976092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085976341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085976599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085976882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085977137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085977371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085977612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085977819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085977990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448085978190
